datetime,/FS4/NAE00806603BECA/3000775/NAE00806603BECA/Field Bus1.BrowerAHU2.OA-T,/FS4/NAE00806603BECA/3000838/NAE00806603BECA/Field Bus1.BrowerAHU1.OA-T,/FS4/NAE00806603BECA/3000971/NAE00806603BECA/Field Bus1.BrowerMUA.OA-T,/FS4/NAE00806603BECA/3000436/NAE00806603BECA/Field Bus1.BrowerUnderfloor2nd.OAT
2021-12-09 05:10:00,49.369659423828125,50.608036041259766,52.040939331054688,50.608036041259766
2021-12-09 05:15:00,49.169868469238281,50.608036041259766,51.828693389892578,50.608036041259766
2021-12-09 05:20:00,49.169868469238281,50.608036041259766,51.828693389892578,50.608036041259766
2021-12-09 05:25:00,49.169868469238281,50.608036041259766,51.828693389892578,50.608036041259766
2021-12-09 05:30:00,49.169868469238281,50.608036041259766,51.828693389892578,50.608036041259766
2021-12-09 05:35:00,49.169868469238281,50.608036041259766,51.828693389892578,50.608036041259766
2021-12-09 05:40:00,49.169868469238281,50.403724670410156,51.62469482421875,50.403724670410156
2021-12-09 05:45:00,48.964527130126953,50.403724670410156,51.62469482421875,50.403724670410156
2021-12-09 05:50:00,48.964527130126953,50.403724670410156,51.62469482421875,50.403724670410156
2021-12-09 05:55:00,48.964527130126953,50.403724670410156,51.417221069335938,50.403724670410156
2021-12-09 06:00:00,48.765289306640625,50.188583374023438,51.417221069335938,50.188583374023438
2021-12-09 06:05:00,48.556037902832031,49.971511840820312,51.197795867919922,49.971511840820312
2021-12-09 06:10:00,48.556037902832031,49.971511840820312,51.197795867919922,49.971511840820312
2021-12-09 06:15:00,48.354789733886719,49.759872436523438,50.996543884277344,49.759872436523438
2021-12-09 06:20:00,48.149734497070312,49.53643798828125,50.571243286132812,49.53643798828125
2021-12-09 06:25:00,47.934154510498047,49.53643798828125,50.571243286132812,49.53643798828125
2021-12-09 06:30:00,47.934154510498047,49.53643798828125,50.571243286132812,49.53643798828125
2021-12-09 06:35:00,47.934154510498047,49.53643798828125,50.571243286132812,49.53643798828125
